text,date,label,label_name,id
The boys of {{USERNAME}} display a wide range of technical musical abilities on this track. A strong opener to the album and introduction for what s to come. #TheMidnightEmotion {{URL}},2019-10-06,2,pop_culture,1180777045892091904
A tasteful follow up to  Silk  - watch out for JPapi s cowbell solo somewhere in the middle! MORE COWBELL!  {{USERNAME}} #TheMidnightEmotion {{USERNAME}} {{URL}},2019-10-06,2,pop_culture,1180781213629304833
Globus was really nice Friday at tresorberlin . Such a nice inspiration to hear #moritzvonoswald play and blend classic and new Techno tracks. Really good to reconnect with the legendary {@Herr Alterschinken@} and with… {{URL}},2019-10-06,2,pop_culture,1180782000426369024
Oh come on the refs are letting the Roosters lay all over them ffs #NRLGrandFinal {@NRL@},2019-10-06,4,sports_&_gaming,1180782274348015616
Oh {@NRL on Nine@} commentators! It is a professional foul! You just say no sin bin coz it’s Cronk....thank god the refs are being consistent about this! #nrlgf,2019-10-06,4,sports_&_gaming,1180784259889414150
"#FFNow Was offered Nick Chubb, Marlon Mack & TY Hilton for CMC, F1 McLaurin & Singletary. 12 man, .5 PPR. Only other running back is Josh Jacobs who hasn t been utilized to my liking. Worth trading the best work horse or ride it out? {@Matthew Berry@} {@ESPN Fantasy Sports@} ",2019-10-06,4,sports_&_gaming,1180840494097670145
Y all i really want the album so bad  God give me the album please Hope a kind people give it to me hiks: ) {@TOMORROW X TOGETHER@} {@TXT OFFICIAL@} #TOMORROW_X_TOGETHER #투모로우바이투게더 #TXT_MAGIC,2019-10-06,2,pop_culture,1180873421099421702
"Campers, show some love and help us send our #DJ {{USERNAME}} and {{USERNAME}} off to China in style!!! We are blessed that this busy, authentic, dedicated music man also loves and believes in the work of #teachers Have a Great trip #djmilnyc #chinaaintready",2019-10-06,2,pop_culture,1180873847052087297
Send in {@Gary Vaynerchuk@} please. How could it get worse. #jets #offence #offence #offence,2019-10-06,4,sports_&_gaming,1180933899397914624
PUT MIRROR ON THE ALBUM PLZZ  #Wonho #shownu #minhyuk #jooheon #im #kihyun #hyungwon #monbebe {@MONSTA X@},2019-10-06,2,pop_culture,1180935128530477056
"I realize that calls go both ways, but the #titans got absolutely screwed by the refs in week 3, and now in week 5. Fix officiating please {@NFLPA@} {@NFL@} ",2019-10-06,4,sports_&_gaming,1180935716232192002
"Final day at the #wwcpdxhack2019! I had such a blast with my team learning about new technologies, hardware, and how to send our data to the cloud. Thanks {{USERNAME}} for organizing the event and {{USERNAME}} for hosting. ",2019-10-06,5,science_&_technology,1180962732645830656
"The doors are officially open NOW!! Come say hi and show him some love to {{USERNAME}} , maybe help us with a follow.  Making the world a better place 1 stream at a time. {{URL}} #Twitch #twitchaffiliate #SmallStreamerCommunity #SmallStreamersConnect #theducks #bighew",2019-10-06,2,pop_culture,1180963345811173377
"“God does not want Jerry Jones to win this game, no matter how much he paid the refs” — {{USERNAME}} #GBvsDal #flyeaglesfly",2019-10-06,4,sports_&_gaming,1180995151570882565
"Imagine this They didn t put the Yeosang s part in the preview s album and on the 8th when we listen to the album, we will be surprised because he finally get lines. I am crying   | #ATEEZ #ATEEZisComing #ATEEZCOMEBACK #에이티즈 #All_To_Action {@ATEEZ@} |",2019-10-06,2,pop_culture,1180995223624781826
"#ElCamino is a fitting send off to the Jesse Pinkman. It’s a very suttle in it’s storytelling, never takes anything away from Breaking Bad narrative. Vince Gilligan is a master story-teller. And {@Aaron Paul@} has once again nailed it completely. Worth a watch.",2019-10-11,2,pop_culture,1182747629685334016
El Camino: Every Breaking Bad Character Who Returns For the Movie {{URL}} #BreakingBad #JaneMargolis {@Netflix@} #WalterWhite #EdGalbraithTheDisappearer {@AMC Networks@} #JessesParents #Kenny {@Better Call Saul@} #ToddAlquist #OldManJoe {@Aaron Paul@} #SkinnyPeteandBadger,2019-10-13,2,pop_culture,1183186571153018880
So {@NFL@} we not gonna support breast cancer awareness this year ?  #BCA,2019-10-13,4,sports_&_gaming,1183191198154055680
I don’t usually want to sing {@Netflix@} ’s praises but thank you for running an extended Breaking Bad recap before #ElCamino. All franchise films need to begin this way now.,2019-10-13,2,pop_culture,1183221487462830080
Duuudeee I freakin loved #ElCamino Wasn’t what I was expecting but it was such a good final ending to Breaking Bad! {@Aaron Paul@},2019-10-13,2,pop_culture,1183222448491290624
"#ElCaminoMovie was perfect. Anxiety for 2hours. Those 2 minutes you breathe and are happy. Thank you to {@Aaron Paul@} , Vince Gilligan and the rest of the BB cast. It brought me back and relive the greatness that is breaking bad.",2019-10-13,2,pop_culture,1183267527285202945
"Repeated first inning catch, but this time leg side. What an amazing superman style catch-  Fly & Catch - Saha Style {@Wriddhiman Saha@} #INDvSA {@BCCI@} {{URL}} ",2019-10-13,4,sports_&_gaming,1183275006995730432
"#ElCaminoMovie was great, I’ll watch anything from the Breaking Bad world and always have slightly rose tinted glasses because of my sheer love of the show but this felt like a solid addition that makes me desperate for season 5 of {@Better Call Saul@} ",2019-10-13,2,pop_culture,1183284584143831040
#NoBraDay  Is a scum if is only for a day we must celebrate it for the rest of the month to help create more breast cancer awareness... is the volume high or i should add more... {@Sarkodie@} {{USERNAME}} {{USERNAME}} {@EL@} {{USERNAME}},2019-10-13,3,daily_life,1183310736526843904
Breaking Bad: El Camino s Rotten Tomatoes Score Is Far From Bad {{URL}} #BreakingBad #RottenTomatoes {@Netflix@},2019-10-13,2,pop_culture,1183336254391422981
"Morning 5km run with {{USERNAME}} for breast cancer awareness‍♀️‍♂️ #pinkoctober #breastcancerawareness #zalorafit #zalorafitxbnwrc @ The Central Park, Desa Parkcity {{URL}} ",2019-10-13,4,sports_&_gaming,1183344337016381440
"Breaking Bad is without a doubt, the best TV series of this era. #ElCaminoABreakingBadMovie brings closure. {@Aaron Paul@} is fantastic, and this movie, completes everything.",2019-10-13,2,pop_culture,1183367527168200716
"Confirm, #Bharaate hogey ne. {@SRIIMURALI@} oure, olle films maadi sir. Nodokinna munche ne helbahudu, that Bharaate will be a bad movie and the trailer proved it. Did you forget that you went into a flop spree after making such routine movies? Life is too short to make bad movies",2019-10-13,2,pop_culture,1183404553770696704
The Best Rapper At #RollingLoudNYC Was Trillavelli When He Performed VLONE RUNTZ The Fans Went #730 {{URL}} via {@YouTube@} {{USERNAME}} {@WORLDSTARHIPHOP@} {@No Jumper@} {@adam22@} Rolling Loud NYC Weekend Lit #RollingLoud #RollingLoudNY #casanova #22gz #donq #popsmoke #sheffg #new,2019-10-13,2,pop_culture,1183438524122570754
"The seahawks have not taken control of this game, the refs have. Get it right {@FOX Sports NFL@} #Browns",2019-10-13,4,sports_&_gaming,1183466557688700933
Why wasn’t the Seahawks player flagged for removing his helmet? {@NFL@} #CLEvsSEA,2019-10-13,4,sports_&_gaming,1183467470763560971
"Dear {@Netflix@} , Please dont destroy any more classic s #ElCaminoABreakingBadMovie  From - breaking bad fans",2019-10-13,2,pop_culture,1183469410994012163
"Definitely agree w/ most of comic writer {@Dan Slott@}  s take #FanBros, #JOKER isn t a bad movie but it s not some classic. It s a pastiche of far superior films that is anchored by an AMAZING performance by Joaquin Phoenix. {{URL}} ",2019-10-13,2,pop_culture,1183491906480889856
"Pop Mythology s {{USERNAME}} reviews the long-awaited {@Breaking Bad@} movie,  El Camino: A Breaking Bad Movie  {{URL}} #ElCaminoBreakingBad #ElCaminoMovie #ElCaminoABreakingBadMovie",2019-10-13,2,pop_culture,1183495468359307264
Combined NK cell therapy and radiotherapy exhibit long-term therapeutic and anti-metastatic effects in a human triple negative breast cancer model. {{URL}} h/t {@NCBI@} #RadOnc #PubMed,2019-10-13,5,science_&_technology,1183532500661891072
Sweep to the World Series: First inning barrage propels #Nats past Cardinals. {{USERNAME}}  s game story from the clincher: {{URL}},2019-10-16,4,sports_&_gaming,1184458931449597952
"Listening to #VPN on {@933 KFM@} this morning, {{USERNAME}} , the host, shared this horrifying statistic; every 40s, someone commits suicide in the World.  Mental health is a big issue that needs critical attention. Check out a friend, relative or neighbor today b se u might be a savior.",2019-10-19,3,daily_life,1185440223032991745
Greetings {@Most Requested Live@} :) Can I please hear the most dope song in the world right now aka #MakeItRight by BTS feat. {@Lauv@} on #MostRequestedLive? {@BTS_twt@} #방탄소년단 #BTS,2019-10-20,2,pop_culture,1185735380542214145
Hi {@Most Requested Live@} ! #BTS is conquering the world right now! Please help us  celebrate by playing #MakeItRight by BTS feat. {@Lauv@} tonight on  #MostRequestedLive! {@BTS_twt@},2019-10-20,2,pop_culture,1185735781303734274
#Afrobeats Rising and Unifying the world  {@Maleek Berry@} killing the stage {@Wizkid@} ⭐️ #starboyfest  @ O2 Arena London {{URL}},2019-10-20,2,pop_culture,1185736141900664832
"I m so fine wherever I go, and I will not stop requesting #MakeItRight by BTS ft. {@Lauv@} on #MostRequestedLive! ARMYs all over the world MUST hear it tonight!@MostRequestLive {@BTS_twt@} #방탄소년단 #BTS",2019-10-20,2,pop_culture,1185736241775431680
Hi {@Most Requested Live@} ! BTS is conquering the world right now! Pls help us celebrate by playing #MakeItRight by BTS feat. {@Lauv@} tonight on #MostRequestedLive!⭐ {@BTS_twt@} #방탄소년단 #BTS,2019-10-20,2,pop_culture,1185736741543538688
I was lost I was tryna find the answer In the world around me I was going crazy All day all night It s time to request again! ⏰ May we please hear #MakeItRight by BTS feat. {@Lauv@} on #MostRequestedLive tonight? {@Most Requested Live@} {@BTS_twt@} #방탄소년단 #BTS,2019-10-20,2,pop_culture,1185736846271107072
Might just drop out of college so I can see the Astros in the World Series!! {@Houston Astros@} #TakeItBack,2019-10-20,4,sports_&_gaming,1185766212896198657
Why does it seem like the #Astors are the like New England Patriots of Baseball? I hope to god that {@Washington Nationals@} win the World Series! Better yet just sweep them {@Washington Nationals@} !,2019-10-20,4,sports_&_gaming,1185795391041736704
Time for the world television premiere of #MIBInternational. How cool is this {@andflix@} ? #FlixFirstBeforeAmerica,2019-10-20,2,pop_culture,1185796351097032705
"“It’s going to go down as one of the greatest Astros moments in our history,” {@Houston Astros@} president of baseball ops {@Jeff Luhnow@} said of {@Jose Altuve@} ’s walk-off 2-run home run in Game 6 of the #ALCS to send the Astros to the World Series.",2019-10-20,4,sports_&_gaming,1185796777686921217
"I wish I was attending #SPIEL19, the biggest gaming convention in the world & am joining an Epic Giveaway by {{USERNAME}} & {{USERNAME}} for a chance to win a €5.000 Garrison gaming table  !! {{URL}} #rathskellers #spiel19 #giveaway #gamingtable",2019-10-20,4,sports_&_gaming,1185826636303917056
#Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai  #Valimai  One of biggest #TAG in the world  {{USERNAME}} {{USERNAME}} {{USERNAME}},2019-10-20,2,pop_culture,1185827989998559232
The University for Foreigners of Perugia | Ambassador of the Italian Identity around the World  official video {{URL}} via {@YouTube@} #Italy #Italian #Italiano #MadeInItaly,2019-10-20,2,pop_culture,1185856432132034560
Never thought I would see the day that the {@Washington Nationals@} would be in the World Series. From the breaking ground constructionist the new stadium to representing DC at the highest level. Go get that ship #WorldSeriesBound #Nationals #HistoryMakers,2019-10-20,4,sports_&_gaming,1185857071780155392
#NowPlaying L J Reynolds - Key To The World #takemebacksundays on {{USERNAME}} with #afternoonking #mrhotchocolate #since1983TWEET {{USERNAME}} #raregroove #2019,2019-10-20,2,pop_culture,1185887763087933447
“Common looking people are the best in the world: that is the reason the Lord makes so many of them.”-Abraham Lincoln {{USERNAME}} #abrahamlincoln #abrahamlincolnquotes #usa #usapresident #president… {{URL}},2019-10-20,3,daily_life,1185888330359066624
Oh it’s football Sunday?   I almost forgot because...the {@Houston Astros@} are going to the WORLD SERIES!!!! #WorldSeries2019 #TakeItBack,2019-10-20,4,sports_&_gaming,1185917004080959488
SUNDAY VIBES     #NowPlaying    ▶️▶️ Child Of The World {@Bop Daddy@} ️️️ {{USERNAME}} #RaypowerAbuja #RaypowerNigeria #AbujaNigeria,2019-10-20,2,pop_culture,1185918129203011584
May the world go to bed on Sunday night in awe of that {@Manchester United@} display that dismantled {@Liverpool FC@} . #ThePerfectGame #MUNLIV,2019-10-20,4,sports_&_gaming,1185918303803510789
Game day boys! Also rooting for the saints and raiders today! {@Detroit Lions@} gonna show the world what #DetroitvsEverybody means! #OnePride,2019-10-20,4,sports_&_gaming,1185947294820163585
"I love the Hong Kong protestors, {@tiffanydcross@} but {{USERNAME}} is correct {@Hillary Clinton@} WON the week. OK {@DeanObeidallah@} {@Nancy Pelosi@} too, leading the world really. Powerful women speaking truth! Yes {@Ayman@} Women in Space (& correcting trump in real time) won too! #AMJoy",2019-10-20,2,pop_culture,1185947810782416898
I voted #TheBrainEvilGenius on {@The Tylt@} —because he s been practicing how to take over the world for a while now. {{URL}},2019-10-20,2,pop_culture,1186008896542068739
These wings were made to fly.  Goodnight our Peter Pan. I will love you forever and always and I will continue to make you proud by carrying out your legacy and doing good in the world!! We miss you so much down here Cam. {{USERNAME}} #CameronBoyce {{URL}},2019-10-20,2,pop_culture,1186038096481132544
Thought #WayneBarnes had a great game today in the Japan v South Africa game!!  Really hope he gets to referee the World Cup Final {@Rugby World Cup@} !!!,2019-10-20,4,sports_&_gaming,1186038969060003841
mari945: Elsa with Bruni is the most adorable thing in the world❄️ #Frozen2 #Elsa #Disney #Frozen2fanart #ElsaFanart #ArtofMaryamSafdar #mari945  #マリ945 {@Disney s Frozen@} {{URL}},2019-10-20,2,pop_culture,1186067994541285378
"Stafford had the {@Detroit Lions@} in a position to win in the fourth, the offensive pass interference by Thomas cost a first down. Next set of downs the Lions  went for it on fourth, the fourth down playcall was perfectly covered by the {@Minnesota Vikings@} . Game over. #OnePride #Skol #NFLSunday #NFC",2019-10-20,4,sports_&_gaming,1186068696202141696
Dear {@Harry Styles@}  I hope you’re well! I hope you’ve been smiling a lot today! I hope you’re having a wonderful day! You deserve only the best!  I LOVE #LightsUp SO MUCH!✨ Can t wait for the album & tour!  Would you mind following me?  It’d mean the world to me!   -114.318 x,2019-10-21,2,pop_culture,1186340811539210241
